date,region,product,sales,quantity,customer_age,rating,is_promotion,revenue,profit,month,quarter,weekday,age_group,sales_category
2025-04-01,Юг,Телефон,1335.54,8,58.0,4.3,False,10684.32,3205.296,4,2,Tuesday,50+,High
2025-04-02,Восток,Монитор,889.28,5,20.0,4.7,False,4446.4,1333.9199999999998,4,2,Wednesday,18-25,Medium
2025-04-03,Запад,Телефон,1113.8,4,61.0,4.4,False,4455.2,1336.56,4,2,Thursday,50+,Medium
2025-04-04,Запад,Планшет,1325.68,9,68.0,3.6,False,11931.12,3579.3360000000002,4,2,Friday,50+,High
2025-04-05,Юг,Ноутбук,924.17,2,32.0,3.4,True,1848.34,554.502,4,2,Saturday,26-35,Medium
2025-04-06,Север,Ноутбук,959.28,5,48.0,2.9,False,4796.4,1438.9199999999998,4,2,Sunday,36-50,Medium
2025-04-07,Юг,Ноутбук,883.66,10,33.0,3.5,False,8836.6,2650.98,4,2,Monday,26-35,Medium
2025-04-08,Север,Планшет,797.05,5,27.0,4.2,True,3985.25,1195.575,4,2,Tuesday,26-35,Low
2025-04-09,Восток,Планшет,870.14,4,46.0,4.9,False,3480.56,1044.168,4,2,Wednesday,36-50,Medium
2025-04-10,Запад,Телефон,755.21,7,23.0,2.9,False,5286.47,1585.941,4,2,Thursday,18-25,Low
2025-04-11,Восток,Телефон,1006.82,3,46.0,3.3,False,3020.46,906.138,4,2,Friday,36-50,Medium
2025-04-12,Север,Телефон,846.01,6,34.0,2.8,False,5076.0599999999995,1522.8179999999998,4,2,Saturday,26-35,Medium
2025-04-13,Север,Монитор,1046.76,3,39.0,3.7,False,3140.2799999999997,942.0839999999998,4,2,Sunday,36-50,Medium
2025-04-14,Восток,Ноутбук,688.82,3,41.0,3.5,False,2066.46,619.938,4,2,Monday,36-50,Low
2025-04-15,Север,Ноутбук,1066.18,4,34.0,1.1,False,4264.72,1279.416,4,2,Tuesday,26-35,Medium
2025-04-16,Восток,Телефон,1166.71,1,38.0,3.2,True,1166.71,350.013,4,2,Wednesday,36-50,Medium
2025-04-17,Запад,Ноутбук,601.25,2,68.0,1.4,True,1202.5,360.75,4,2,Thursday,50+,Low
2025-04-18,Восток,Телефон,1074.81,4,67.0,1.1,False,4299.24,1289.772,4,2,Friday,50+,Medium
2025-04-19,Запад,Монитор,1245.53,5,28.0,4.2,False,6227.65,1868.2949999999998,4,2,Saturday,26-35,High
2025-04-20,Восток,Монитор,758.07,8,24.0,2.0,True,6064.56,1819.3680000000002,4,2,Sunday,18-25,Low
2025-04-21,Север,Планшет,1334.51,7,59.0,2.4,False,9341.57,2802.471,4,2,Monday,50+,High
2025-04-22,Восток,Монитор,1083.8,7,56.0,1.3,True,7586.599999999999,2275.9799999999996,4,2,Tuesday,50+,Medium
2025-04-23,Север,Телефон,859.0,2,22.0,1.7,False,1718.0,515.4,4,2,Wednesday,18-25,Medium
2025-04-24,Восток,Монитор,988.85,6,61.0,4.1,True,5933.1,1779.93,4,2,Thursday,50+,Medium
2025-04-25,Восток,Планшет,1111.67,8,65.0,3.0,True,8893.36,2668.0080000000003,4,2,Friday,50+,Medium
2025-04-26,Юг,Ноутбук,1015.2,6,38.0,4.5,True,6091.200000000001,1827.3600000000001,4,2,Saturday,36-50,Medium
2025-04-27,Север,Телефон,1107.75,4,35.0,2.6,False,4431.0,1329.3,4,2,Sunday,26-35,Medium
2025-04-28,Юг,Ноутбук,815.87,4,52.0,2.1,False,3263.48,979.044,4,2,Monday,50+,Medium
2025-04-29,Север,Планшет,1033.87,4,37.0,2.4,True,4135.48,1240.6439999999998,4,2,Tuesday,36-50,Medium
2025-04-30,Юг,Планшет,717.26,1,32.0,3.9,False,717.26,215.178,4,2,Wednesday,26-35,Low
2025-05-01,Запад,Планшет,977.75,6,22.0,3.2,True,5866.5,1759.95,5,2,Thursday,18-25,Medium
2025-05-02,Восток,Ноутбук,819.22,8,30.0,4.6,False,6553.76,1966.128,5,2,Friday,26-35,Medium
2025-05-03,Север,Ноутбук,852.89,7,68.0,3.4,False,5970.23,1791.0689999999997,5,2,Saturday,50+,Medium
2025-05-04,Север,Ноутбук,1247.22,7,29.0,3.0,False,8730.54,2619.1620000000003,5,2,Sunday,26-35,High
2025-05-05,Восток,Ноутбук,1218.26,6,38.0,4.1,False,7309.5599999999995,2192.868,5,2,Monday,36-50,High
2025-05-06,Север,Планшет,1121.83,6,54.0,4.8,True,6730.98,2019.2939999999999,5,2,Tuesday,50+,Medium
2025-05-07,Север,Планшет,781.54,4,23.0,2.4,False,3126.16,937.848,5,2,Wednesday,18-25,Low
2025-05-08,Юг,Телефон,936.72,3,24.0,2.0,False,2810.16,843.0479999999999,5,2,Thursday,18-25,Medium
2025-05-09,Север,Телефон,1242.62,6,43.0,3.5,False,7455.719999999999,2236.716,5,2,Friday,36-50,High
2025-05-10,Запад,Ноутбук,1028.34,3,59.0,3.0,True,3085.0199999999995,925.5059999999999,5,2,Saturday,50+,Medium
2025-05-11,Запад,Монитор,1463.87,10,65.0,5.0,False,14638.699999999999,4391.61,5,2,Sunday,50+,High
2025-05-12,Восток,Монитор,1078.66,5,25.0,2.8,False,5393.3,1617.99,5,2,Monday,18-25,Medium
2025-05-13,Север,Планшет,1038.41,6,26.0,1.3,False,6230.460000000001,1869.1380000000001,5,2,Tuesday,26-35,Medium
2025-05-14,Восток,Планшет,938.18,6,44.0,4.9,True,5629.08,1688.724,5,2,Wednesday,36-50,Medium
2025-05-15,Запад,Планшет,1026.71,4,21.0,4.4,False,4106.84,1232.052,5,2,Thursday,18-25,Medium
2025-05-16,Север,Телефон,969.51,6,38.0,1.7,False,5817.0599999999995,1745.1179999999997,5,2,Friday,36-50,Medium
2025-05-17,Север,Телефон,1141.62,5,48.0,4.6,False,5708.099999999999,1712.4299999999998,5,2,Saturday,36-50,Medium
2025-05-18,Восток,Планшет,1191.34,3,38.0,2.4,True,3574.0199999999995,1072.206,5,2,Sunday,36-50,Medium
2025-05-19,Запад,Планшет,842.8,2,57.0,2.5,False,1685.6,505.67999999999995,5,2,Monday,50+,Medium
2025-05-20,Север,Планшет,733.75,3,42.0,4.6,False,2201.25,660.375,5,2,Tuesday,36-50,Low
2025-05-21,Восток,Монитор,632.76,2,56.0,3.1,False,1265.52,379.656,5,2,Wednesday,50+,Low
2025-05-22,Запад,Телефон,1101.6,8,32.0,1.6,True,8812.8,2643.8399999999997,5,2,Thursday,26-35,Medium
2025-05-23,Восток,Монитор,779.33,7,52.0,2.5,True,5455.31,1636.593,5,2,Friday,50+,Low
2025-05-24,Юг,Монитор,569.42,4,66.0,3.9,False,2277.68,683.304,5,2,Saturday,50+,Low
2025-05-25,Север,Планшет,1077.72,3,60.0,1.7,False,3233.16,969.9479999999999,5,2,Sunday,50+,Medium
2025-05-26,Юг,Планшет,1498.6,3,58.0,3.4,False,4495.799999999999,1348.7399999999998,5,2,Monday,50+,High
2025-05-27,Запад,Ноутбук,998.79,6,54.0,3.8,True,5992.74,1797.822,5,2,Tuesday,50+,Medium
2025-05-28,Юг,Ноутбук,1167.7,5,59.0,2.4,False,5838.5,1751.55,5,2,Wednesday,50+,Medium
2025-05-29,Юг,Монитор,1016.37,1,64.0,3.8,False,1016.37,304.911,5,2,Thursday,50+,Medium
2025-05-30,Запад,Телефон,980.22,8,45.0,4.5,False,7841.76,2352.528,5,2,Friday,36-50,Medium
2025-05-31,Восток,Планшет,1183.82,9,31.0,2.9,False,10654.38,3196.314,5,2,Saturday,26-35,Medium
2025-06-01,Юг,Планшет,941.95,4,21.0,2.5,False,3767.8,1130.34,6,2,Sunday,18-25,Medium
2025-06-02,Восток,Монитор,1053.48,7,37.0,2.0,False,7374.360000000001,2212.308,6,2,Monday,36-50,Medium
2025-06-03,Юг,Ноутбук,1064.34,3,51.0,3.4,False,3193.0199999999995,957.9059999999998,6,2,Tuesday,50+,Medium
2025-06-04,Восток,Телефон,866.38,7,29.0,4.5,True,6064.66,1819.398,6,2,Wednesday,26-35,Medium
2025-06-05,Запад,Ноутбук,1198.41,5,50.0,2.3,True,5992.05,1797.615,6,2,Thursday,36-50,Medium
2025-06-06,Юг,Ноутбук,965.01,6,41.0,2.6,False,5790.0599999999995,1737.0179999999998,6,2,Friday,36-50,Medium
2025-06-07,Запад,Ноутбук,848.85,8,37.0,2.6,False,6790.8,2037.24,6,2,Saturday,36-50,Medium
2025-06-08,Юг,Ноутбук,1107.3,2,22.0,3.2,True,2214.6,664.38,6,2,Sunday,18-25,Medium
2025-06-09,Запад,Планшет,820.31,4,55.0,1.9,True,3281.24,984.3719999999998,6,2,Monday,50+,Medium
2025-06-10,Запад,Планшет,1005.64,9,47.0,4.3,False,9050.76,2715.228,6,2,Tuesday,36-50,Medium
2025-06-11,Юг,Ноутбук,998.18,4,41.0,2.2,False,3992.72,1197.8159999999998,6,2,Wednesday,36-50,Medium
2025-06-12,Юг,Телефон,1217.18,4,60.0,3.8,False,4868.72,1460.616,6,2,Thursday,50+,High
2025-06-13,Юг,Монитор,1094.94,3,57.0,3.1,False,3284.82,985.446,6,2,Friday,50+,Medium
2025-06-14,Север,Телефон,994.99,4,24.0,3.3,False,3979.96,1193.988,6,2,Saturday,18-25,Medium
2025-06-15,Восток,Телефон,1163.55,4,53.0,1.7,False,4654.2,1396.26,6,2,Sunday,50+,Medium
2025-06-16,Север,Телефон,1278.04,6,55.0,3.9,True,7668.24,2300.4719999999998,6,2,Monday,50+,High
2025-06-17,Север,Ноутбук,1111.56,7,33.0,1.8,False,7780.92,2334.276,6,2,Tuesday,26-35,Medium
2025-06-18,Запад,Планшет,1002.07,3,69.0,1.5,False,3006.21,901.8629999999999,6,2,Wednesday,50+,Medium
2025-06-19,Юг,Телефон,737.63,6,32.0,3.2,True,4425.78,1327.734,6,2,Thursday,26-35,Low
2025-06-20,Восток,Ноутбук,786.98,8,63.0,3.8,False,6295.84,1888.752,6,2,Friday,50+,Low
2025-06-21,Запад,Телефон,938.96,7,40.0,1.2,False,6572.72,1971.816,6,2,Saturday,36-50,Medium
2025-06-22,Север,Телефон,878.1,3,29.0,1.3,False,2634.3,790.2900000000001,6,2,Sunday,26-35,Medium
2025-06-23,Юг,Ноутбук,962.61,4,46.0,4.2,False,3850.44,1155.132,6,2,Monday,36-50,Medium
2025-06-24,Запад,Планшет,1011.33,6,61.0,4.2,False,6067.9800000000005,1820.394,6,2,Tuesday,50+,Medium
2025-06-25,Юг,Планшет,1105.94,8,65.0,2.0,False,8847.52,2654.256,6,2,Wednesday,50+,Medium
2025-06-26,Запад,Монитор,985.9,3,32.0,3.5,False,2957.7,887.31,6,2,Thursday,26-35,Medium
2025-06-27,Юг,Ноутбук,1097.3,4,46.0,2.8,True,4389.2,1316.76,6,2,Friday,36-50,Medium
2025-06-28,Север,Монитор,1012.89,3,62.0,3.5,False,3038.67,911.601,6,2,Saturday,50+,Medium
2025-06-29,Восток,Монитор,604.91,8,60.0,4.5,False,4839.28,1451.7839999999999,6,2,Sunday,50+,Low
2025-06-30,Север,Монитор,812.13,1,66.0,1.3,True,812.13,243.63899999999998,6,2,Monday,50+,Medium
2025-07-01,Восток,Планшет,971.18,3,38.0,4.1,True,2913.54,874.062,7,3,Tuesday,36-50,Medium
2025-07-02,Юг,Ноутбук,758.06,7,32.0,3.0,False,5306.42,1591.926,7,3,Wednesday,26-35,Low
2025-07-03,Запад,Монитор,1119.99,5,31.0,3.3,False,5599.95,1679.985,7,3,Thursday,26-35,Medium
2025-07-04,Север,Ноутбук,1306.15,9,59.0,3.6,True,11755.35,3526.605,7,3,Friday,50+,High
2025-07-05,Восток,Ноутбук,1243.75,5,61.0,4.7,True,6218.75,1865.625,7,3,Saturday,50+,High
2025-07-06,Север,Планшет,957.31,4,33.0,1.2,False,3829.24,1148.772,7,3,Sunday,26-35,Medium
2025-07-07,Восток,Монитор,1298.15,5,32.0,1.1,True,6490.75,1947.225,7,3,Monday,26-35,High
2025-07-08,Север,Монитор,1029.73,7,59.0,1.7,False,7208.110000000001,2162.433,7,3,Tuesday,50+,Medium
2025-07-09,Восток,Ноутбук,932.58,3,21.0,4.9,False,2797.7400000000002,839.322,7,3,Wednesday,18-25,Medium
2025-07-10,Восток,Телефон,877.32,6,44.0,3.9,False,5263.92,1579.176,7,3,Thursday,36-50,Medium
2025-07-11,Юг,Планшет,939.51,7,40.0,3.5,False,6576.57,1972.9709999999998,7,3,Friday,36-50,Medium
2025-07-12,Восток,Планшет,922.36,4,46.0,1.2,True,3689.44,1106.8319999999999,7,3,Saturday,36-50,Medium
2025-07-13,Юг,Планшет,1034.08,4,58.0,4.5,False,4136.32,1240.896,7,3,Sunday,50+,Medium
2025-07-14,Восток,Планшет,1032.11,4,69.0,4.3,True,4128.44,1238.532,7,3,Monday,50+,Medium
2025-07-15,Запад,Монитор,1000.61,3,26.0,3.7,False,3001.83,900.549,7,3,Tuesday,26-35,Medium
2025-07-16,Запад,Монитор,1087.39,4,69.0,2.4,False,4349.56,1304.8680000000002,7,3,Wednesday,50+,Medium
2025-07-17,Запад,Телефон,1238.13,2,60.0,1.3,True,2476.26,742.878,7,3,Thursday,50+,High
2025-07-18,Восток,Планшет,1189.91,7,60.0,3.3,False,8329.37,2498.811,7,3,Friday,50+,Medium
2025-07-19,Юг,Планшет,703.02,6,24.0,3.9,False,4218.12,1265.436,7,3,Saturday,18-25,Low
2025-07-20,Юг,Ноутбук,489.22,7,59.0,1.4,False,3424.54,1027.3619999999999,7,3,Sunday,50+,Low
2025-07-21,Восток,Монитор,1186.86,5,21.0,3.5,False,5934.299999999999,1780.2899999999997,7,3,Monday,18-25,Medium
2025-07-22,Запад,Планшет,726.62,4,22.0,2.1,False,2906.48,871.944,7,3,Tuesday,18-25,Low
2025-07-23,Запад,Телефон,955.05,5,22.0,4.1,False,4775.25,1432.575,7,3,Wednesday,18-25,Medium
2025-07-24,Юг,Телефон,765.98,4,28.0,3.2,False,3063.92,919.176,7,3,Thursday,26-35,Low
2025-07-25,Запад,Монитор,639.6,7,58.0,1.5,False,4477.2,1343.1599999999999,7,3,Friday,50+,Low
2025-07-26,Север,Телефон,1108.29,5,45.0,3.1,False,5541.45,1662.435,7,3,Saturday,36-50,Medium
2025-07-27,Юг,Телефон,1151.83,6,33.0,2.6,True,6910.98,2073.294,7,3,Sunday,26-35,Medium
2025-07-28,Запад,Монитор,884.7,5,58.0,1.7,False,4423.5,1327.05,7,3,Monday,50+,Medium
2025-07-29,Юг,Планшет,481.79,2,47.0,4.4,False,963.58,289.074,7,3,Tuesday,36-50,Low
2025-07-30,Север,Планшет,890.75,4,21.0,1.0,False,3563.0,1068.8999999999999,7,3,Wednesday,18-25,Medium
2025-07-31,Юг,Телефон,1078.36,4,19.0,2.2,False,4313.44,1294.032,7,3,Thursday,18-25,Medium
2025-08-01,Юг,Телефон,704.22,6,63.0,1.1,False,4225.32,1267.5959999999998,8,3,Friday,50+,Low
2025-08-02,Юг,Планшет,1036.67,11,20.0,1.4,False,11403.37,3421.011,8,3,Saturday,18-25,Medium
2025-08-03,Юг,Монитор,996.94,6,67.0,2.2,False,5981.64,1794.492,8,3,Sunday,50+,Medium
2025-08-04,Север,Телефон,1115.86,8,38.0,1.2,True,8926.88,2678.064,8,3,Monday,36-50,Medium
2025-08-05,Восток,Ноутбук,1023.92,5,23.0,3.4,True,5119.599999999999,1535.8799999999999,8,3,Tuesday,18-25,Medium
2025-08-06,Юг,Монитор,805.39,3,60.0,1.3,False,2416.17,724.851,8,3,Wednesday,50+,Medium
2025-08-07,Юг,Телефон,1239.31,5,35.0,3.8,False,6196.549999999999,1858.9649999999997,8,3,Thursday,26-35,High
2025-08-08,Запад,Телефон,968.29,1,61.0,1.2,False,968.29,290.48699999999997,8,3,Friday,50+,Medium
2025-08-09,Юг,Ноутбук,994.54,8,22.0,1.2,True,7956.32,2386.8959999999997,8,3,Saturday,18-25,Medium
2025-08-10,Запад,Ноутбук,813.35,6,26.0,2.2,True,4880.1,1464.03,8,3,Sunday,26-35,Medium
2025-08-11,Восток,Планшет,911.34,4,37.0,4.6,True,3645.36,1093.608,8,3,Monday,36-50,Medium
2025-08-12,Север,Монитор,823.04,7,45.0,3.6,False,5761.28,1728.3839999999998,8,3,Tuesday,36-50,Medium
2025-08-13,Север,Монитор,965.41,1,43.0,4.1,False,965.41,289.623,8,3,Wednesday,36-50,Medium
2025-08-14,Восток,Планшет,1342.34,7,35.0,1.6,True,9396.38,2818.9139999999998,8,3,Thursday,26-35,High
2025-08-15,Север,Монитор,725.62,3,36.0,4.3,False,2176.86,653.058,8,3,Friday,36-50,Low
2025-08-16,Восток,Монитор,677.29,9,20.0,1.0,False,6095.61,1828.6829999999998,8,3,Saturday,18-25,Low
2025-08-17,Восток,Монитор,1294.23,4,26.0,1.9,True,5176.92,1553.076,8,3,Sunday,26-35,High
2025-08-18,Восток,Монитор,958.14,2,53.0,3.5,False,1916.28,574.884,8,3,Monday,50+,Medium
2025-08-19,Север,Монитор,866.19,4,48.0,2.5,False,3464.76,1039.428,8,3,Tuesday,36-50,Medium
2025-08-20,Запад,Ноутбук,1207.98,6,66.0,4.9,True,7247.88,2174.364,8,3,Wednesday,50+,High
2025-08-21,Восток,Монитор,878.88,2,34.0,1.1,True,1757.76,527.328,8,3,Thursday,26-35,Medium
2025-08-22,Юг,Ноутбук,1365.2,1,40.0,5.0,False,1365.2,409.56,8,3,Friday,36-50,High
2025-08-23,Север,Монитор,1135.59,7,51.0,3.5,False,7949.129999999999,2384.7389999999996,8,3,Saturday,50+,Medium
2025-08-24,Восток,Планшет,902.42,7,58.0,3.2,False,6316.94,1895.0819999999999,8,3,Sunday,50+,Medium
2025-08-25,Восток,Телефон,1431.46,6,58.0,1.2,False,8588.76,2576.628,8,3,Monday,50+,High
2025-08-26,Юг,Ноутбук,878.86,8,22.0,2.1,True,7030.88,2109.264,8,3,Tuesday,18-25,Medium
2025-08-27,Запад,Монитор,1148.42,7,32.0,4.7,False,8038.9400000000005,2411.6820000000002,8,3,Wednesday,26-35,Medium
2025-08-28,Запад,Планшет,1059.86,5,64.0,2.4,False,5299.299999999999,1589.7899999999997,8,3,Thursday,50+,Medium
2025-08-29,Запад,Телефон,1260.35,6,20.0,3.6,False,7562.099999999999,2268.6299999999997,8,3,Friday,18-25,High
2025-08-30,Восток,Ноутбук,1312.3,6,36.0,5.0,False,7873.799999999999,2362.14,8,3,Saturday,36-50,High
2025-08-31,Восток,Телефон,1006.4,7,45.0,2.1,False,7044.8,2113.44,8,3,Sunday,36-50,Medium
2025-09-01,Восток,Планшет,849.32,6,20.0,3.3,False,5095.92,1528.776,9,3,Monday,18-25,Medium
2025-09-02,Север,Ноутбук,1091.99,3,55.0,3.8,False,3275.9700000000003,982.791,9,3,Tuesday,50+,Medium
2025-09-03,Юг,Телефон,864.46,3,21.0,1.7,False,2593.38,778.014,9,3,Wednesday,18-25,Medium
2025-09-04,Восток,Монитор,1402.68,1,41.0,1.6,True,1402.68,420.80400000000003,9,3,Thursday,36-50,High
2025-09-05,Юг,Ноутбук,1027.31,5,48.0,2.8,False,5136.549999999999,1540.9649999999997,9,3,Friday,36-50,Medium
2025-09-06,Юг,Телефон,926.94,3,62.0,2.5,False,2780.82,834.246,9,3,Saturday,50+,Medium
2025-09-07,Запад,Планшет,1036.94,9,62.0,3.9,False,9332.460000000001,2799.7380000000003,9,3,Sunday,50+,Medium
2025-09-08,Север,Планшет,730.57,8,28.0,1.3,False,5844.56,1753.3680000000002,9,3,Monday,26-35,Low
2025-09-09,Восток,Ноутбук,805.68,4,54.0,4.9,True,3222.72,966.8159999999999,9,3,Tuesday,50+,Medium
2025-09-10,Запад,Телефон,1240.08,2,18.0,1.1,True,2480.16,744.0479999999999,9,3,Wednesday,18-25,High
2025-09-11,Запад,Ноутбук,868.62,3,26.0,3.4,True,2605.86,781.758,9,3,Thursday,26-35,Medium
2025-09-12,Восток,Ноутбук,790.62,2,34.0,3.3,False,1581.24,474.37199999999996,9,3,Friday,26-35,Low
2025-09-13,Юг,Телефон,1107.33,4,18.0,1.5,False,4429.32,1328.7959999999998,9,3,Saturday,18-25,Medium
2025-09-14,Запад,Телефон,1237.14,4,20.0,1.6,True,4948.56,1484.568,9,3,Sunday,18-25,High
2025-09-15,Юг,Монитор,1143.79,5,64.0,4.2,True,5718.95,1715.685,9,3,Monday,50+,Medium
2025-09-16,Север,Телефон,1199.21,8,43.0,4.6,False,9593.68,2878.104,9,3,Tuesday,36-50,Medium
2025-09-17,Юг,Планшет,848.64,6,48.0,2.1,True,5091.84,1527.552,9,3,Wednesday,36-50,Medium
2025-09-18,Север,Ноутбук,715.64,3,43.0,2.8,False,2146.92,644.076,9,3,Thursday,36-50,Low
2025-09-19,Юг,Ноутбук,1300.27,5,40.0,2.4,False,6501.35,1950.405,9,3,Friday,36-50,High
2025-09-20,Запад,Планшет,935.46,6,47.0,1.3,True,5612.76,1683.828,9,3,Saturday,36-50,Medium
2025-09-21,Запад,Телефон,949.83,3,27.0,3.7,True,2849.4900000000002,854.8470000000001,9,3,Sunday,26-35,Medium
2025-09-22,Север,Планшет,1265.64,8,25.0,4.3,True,10125.12,3037.536,9,3,Monday,18-25,High
2025-09-23,Восток,Планшет,1111.25,8,61.0,2.2,False,8890.0,2667.0,9,3,Tuesday,50+,Medium
2025-09-24,Север,Монитор,1091.18,5,42.0,5.0,True,5455.900000000001,1636.7700000000002,9,3,Wednesday,36-50,Medium
2025-09-25,Север,Планшет,1433.0,4,39.0,1.3,False,5732.0,1719.6,9,3,Thursday,36-50,High
2025-09-26,Юг,Ноутбук,871.3,2,32.0,3.6,False,1742.6,522.78,9,3,Friday,26-35,Medium
2025-09-27,Юг,Планшет,1185.57,6,58.0,2.8,True,7113.42,2134.026,9,3,Saturday,50+,Medium
2025-09-28,Север,Ноутбук,1011.4,5,27.0,2.8,True,5057.0,1517.1,9,3,Sunday,26-35,Medium
2025-09-29,Запад,Ноутбук,1053.72,6,37.0,2.8,False,6322.32,1896.696,9,3,Monday,36-50,Medium
2025-09-30,Юг,Ноутбук,1305.69,7,58.0,2.0,False,9139.83,2741.949,9,3,Tuesday,50+,High
2025-10-01,Восток,Телефон,1101.57,3,64.0,3.9,False,3304.71,991.413,10,4,Wednesday,50+,Medium
2025-10-02,Юг,Монитор,1107.66,9,40.0,3.9,True,9968.94,2990.6820000000002,10,4,Thursday,36-50,Medium
2025-10-03,Юг,Ноутбук,1214.5,2,18.0,2.1,True,2429.0,728.6999999999999,10,4,Friday,18-25,High
2025-10-04,Восток,Ноутбук,927.01,0,19.0,4.3,True,0.0,0.0,10,4,Saturday,18-25,Medium
2025-10-05,Север,Телефон,832.16,6,36.0,2.3,False,4992.96,1497.888,10,4,Sunday,36-50,Medium
2025-10-06,Восток,Ноутбук,791.04,4,31.0,3.9,False,3164.16,949.2479999999999,10,4,Monday,26-35,Low
2025-10-07,Север,Планшет,606.73,6,25.0,1.5,False,3640.38,1092.114,10,4,Tuesday,18-25,Low
2025-10-08,Север,Планшет,1411.24,4,55.0,1.7,False,5644.96,1693.488,10,4,Wednesday,50+,High
2025-10-09,Север,Монитор,779.36,5,29.0,2.3,True,3896.8,1169.04,10,4,Thursday,26-35,Low
2025-10-10,Восток,Ноутбук,955.75,2,43.0,3.4,False,1911.5,573.4499999999999,10,4,Friday,36-50,Medium
2025-10-11,Север,Телефон,944.64,5,44.0,3.6,False,4723.2,1416.9599999999998,10,4,Saturday,36-50,Medium
2025-10-12,Запад,Планшет,1061.48,4,46.0,2.6,False,4245.92,1273.776,10,4,Sunday,36-50,Medium
2025-10-13,Восток,Телефон,1163.15,3,32.0,1.3,False,3489.4500000000003,1046.835,10,4,Monday,26-35,Medium
2025-10-14,Запад,Телефон,1172.09,5,63.0,2.5,False,5860.45,1758.135,10,4,Tuesday,50+,Medium
2025-10-15,Север,Планшет,883.38,3,18.0,3.8,False,2650.14,795.0419999999999,10,4,Wednesday,18-25,Medium
2025-10-16,Юг,Телефон,966.58,3,60.0,3.7,False,2899.7400000000002,869.922,10,4,Thursday,50+,Medium
2025-10-17,Север,Планшет,1056.52,4,45.0,1.6,True,4226.08,1267.8239999999998,10,4,Friday,36-50,Medium
2025-10-18,Запад,Телефон,950.26,8,20.0,1.0,False,7602.08,2280.624,10,4,Saturday,18-25,Medium
2025-10-19,Запад,Планшет,1321.47,5,68.0,4.0,True,6607.35,1982.205,10,4,Sunday,50+,High
2025-10-20,Восток,Ноутбук,1098.19,4,35.0,1.4,False,4392.76,1317.828,10,4,Monday,26-35,Medium
2025-10-21,Юг,Монитор,1146.98,4,69.0,1.3,True,4587.92,1376.376,10,4,Tuesday,50+,Medium
2025-10-22,Восток,Планшет,1132.58,4,51.0,1.0,False,4530.32,1359.0959999999998,10,4,Wednesday,50+,Medium
2025-10-23,Запад,Планшет,1234.69,4,49.0,2.7,False,4938.76,1481.628,10,4,Thursday,36-50,High
2025-10-24,Север,Монитор,1036.2,7,46.0,3.0,False,7253.400000000001,2176.02,10,4,Friday,36-50,Medium
2025-10-25,Юг,Планшет,740.63,8,42.0,3.6,True,5925.04,1777.512,10,4,Saturday,36-50,Low
2025-10-26,Север,Планшет,1079.94,7,43.0,2.2,True,7559.58,2267.874,10,4,Sunday,36-50,Medium
2025-10-27,Север,Телефон,869.73,3,56.0,3.8,False,2609.19,782.757,10,4,Monday,50+,Medium
2025-10-28,Юг,Монитор,894.28,6,25.0,1.7,False,5365.68,1609.704,10,4,Tuesday,18-25,Medium
2025-10-29,Восток,Ноутбук,1117.27,6,36.0,4.3,False,6703.62,2011.0859999999998,10,4,Wednesday,36-50,Medium
2025-10-30,Север,Планшет,1247.66,4,64.0,3.3,False,4990.64,1497.192,10,4,Thursday,50+,High
2025-10-31,Запад,Монитор,1004.25,6,59.0,3.3,False,6025.5,1807.6499999999999,10,4,Friday,50+,Medium
2025-11-01,Север,Телефон,1061.77,9,39.0,1.8,False,9555.93,2866.779,11,4,Saturday,36-50,Medium
2025-11-02,Юг,Ноутбук,1340.44,6,46.0,1.3,False,8042.64,2412.792,11,4,Sunday,36-50,High
2025-11-03,Юг,Монитор,1048.15,4,50.0,2.9,False,4192.6,1257.78,11,4,Monday,36-50,Medium
2025-11-04,Юг,Ноутбук,1520.34,6,55.0,3.5,False,9122.039999999999,2736.6119999999996,11,4,Tuesday,50+,High
2025-11-05,Восток,Ноутбук,1113.1,7,62.0,1.4,True,7791.699999999999,2337.5099999999998,11,4,Wednesday,50+,Medium
2025-11-06,Север,Ноутбук,647.85,4,63.0,4.8,True,2591.4,777.42,11,4,Thursday,50+,Low
2025-11-07,Восток,Планшет,1150.67,3,52.0,4.9,False,3452.01,1035.603,11,4,Friday,50+,Medium
2025-11-08,Восток,Планшет,1076.23,4,60.0,3.2,True,4304.92,1291.4759999999999,11,4,Saturday,50+,Medium
2025-11-09,Юг,Телефон,1257.95,5,20.0,4.8,False,6289.75,1886.925,11,4,Sunday,18-25,High
2025-11-10,Юг,Телефон,1134.64,3,36.0,1.7,False,3403.92,1021.1759999999999,11,4,Monday,36-50,Medium
2025-11-11,Восток,Монитор,972.31,5,27.0,1.1,False,4861.549999999999,1458.4649999999997,11,4,Tuesday,26-35,Medium
2025-11-12,Север,Телефон,755.14,3,44.0,1.2,False,2265.42,679.626,11,4,Wednesday,36-50,Low
2025-11-13,Запад,Ноутбук,958.2,5,32.0,3.4,True,4791.0,1437.3,11,4,Thursday,26-35,Medium
2025-11-14,Восток,Ноутбук,829.9,5,28.0,1.2,True,4149.5,1244.85,11,4,Friday,26-35,Medium
2025-11-15,Север,Планшет,883.9,5,64.0,4.8,False,4419.5,1325.85,11,4,Saturday,50+,Medium
2025-11-16,Юг,Ноутбук,1117.72,6,43.0,1.6,True,6706.32,2011.8959999999997,11,4,Sunday,36-50,Medium
